n,game_id,HomeTeam,AwayTeam,HomeScore,AwayScore,Home_xG,Away_xG,Home_shots,Away_shots,Home_corner,Away_corner,Home_PK_Goal,Away_PK_Goal,Home_PK_shots,Away_PK_shots,Home_ToP,TeamA_shotQuality,TeamB_shotQuality,TeamA_efficiency,TeamB_efficiency,TeamA_shotsToGoalsConversion,TeamB_shotsToGoalsConversion,TeamA_qualityOfPossession,TeamB_qualityOfPossession,TeamA_totalGoalsFor,TeamB_totalGoalsFor,TeamA_avgTimePossession,TeamB_avgTimePossession,TeamA_avgxG,TeamB_avgxG,TeamA_avgxGagainst,TeamB_avgxGagainst,TeamA_defEfficiency,TeamB_defEfficiency,TeamA_totalGoalsAgainst,TeamB_totalGoalsAgainst,TeamA_totalShotsAgainst,TeamB_totalShotsAgainst,TeamA_goalDifferential,TeamB_goalDifferential
57,game_2023_57,TAC,BOI,0,2,1.57,1.01,17,15,4,0,0,0,0,0,0.61,0.0531921335542789,0.383718314944547,0.358690191147554,0.831697135513398,0.449783007144655,0.320423927403879,0.345131313424925,0.694304221825842,0.379310344827586,0.448275862068966,0.516339869281046,0.366013071895425,0.0577030812324929,0.814005602240896,0.724816849816851,0.155677655677656,0.489138676077906,0.050581028680159,0.852941176470588,0.352941176470588,0.935714285714286,0.571428571428571,0.145833333333333,0.541666666666667
58,game_2023_58,ALB,TOL,1,2,1.09,1.91,7,15,10,9,0,0,0,0,0.52,0.39200440805192,0.124204228897042,0.519355407497304,0.373346352947471,0.633844957065494,0.514045213920212,0.464060606079411,0.45560323715552,0.551724137931035,0.517241379310345,0.357298474945534,0.553376906318083,0.36638655462185,0.309803921568627,0.512820512820513,0.443223443223443,0.395080968334526,0.288363210743547,0.794117647058824,0.352941176470588,0.728571428571429,0.75,0.291666666666667,0.583333333333333
59,game_2023_59,SJU,LRO,0,0,1.36,1.32,17,8,4,5,0,0,0,0,0.44,0.249700841341583,0.712425083514106,0.905336841357923,0.737740776520077,0.148691448574762,0.704442482155434,0.380988633170811,0.148860795196459,0.0,0.689655172413793,0.285403050108932,1.0,0.174229691876751,0.970868347338936,0.643315018315019,0.254120879120879,0.908708681025879,0.195066855804243,0.735294117647059,0.0294117647058823,0.378571428571429,0.557142857142857,0.0,0.916666666666667
60,game_2023_60,WIC,FOR,1,1,1.42,2.16,10,8,3,5,0,0,0,0,0.64,0.0665497054933212,1.0,0.718898632367245,1.0,0.123380488508384,0.691560655382254,0.122191472985314,0.060199644137893,0.103448275862069,0.517241379310345,0.954248366013071,0.910675381263615,0.220728291316526,0.824089635854342,1.0,0.72985347985348,1.0,0.443854489062318,0.705882352941177,0.676470588235294,0.75,1.0,0.0833333333333333,0.354166666666667
61,game_2023_61,DOV,DES,1,2,2.21,0.32,19,4,7,7,0,0,1,0,0.42,0.297557210782622,0.279935230979336,0.550210590676536,0.29816381400806,0.501869450945742,0.796126484273434,1.0,0.0705744767440761,0.793103448275862,0.586206896551724,0.13507625272331,0.758169934640522,0.782072829131654,0.150140056022409,0.0,0.183150183150183,0.328796683137871,0.253880983182406,0.588235294117647,0.352941176470588,0.0,0.371428571428571,0.583333333333333,0.625
62,game_2023_62,MAN,SAS,1,1,1.63,0.54,22,1,3,7,0,0,0,0,0.53,0.313397143954351,0.121748313236144,0.689686592918579,0.436144021577213,0.379593703627665,0.439138528678609,0.42837148390396,0.546453040500561,0.379310344827586,0.551724137931035,0.503267973856209,0.494553376906319,0.415126050420168,0.473949579831933,0.237179487179488,0.133699633699634,0.18370676960206,0.0427675398948521,0.382352941176471,0.235294117647059,0.542857142857143,0.542857142857143,0.479166666666667,0.6875
63,game_2023_63,PRO,TUC,4,0,1.61,0.65,24,11,2,2,0,0,0,0,0.54,0.142585531070856,0.330244762022986,0.131423538405976,0.585087427873677,0.883786867224716,0.498261064597546,0.458309759699621,0.358889114595143,0.896551724137931,0.344827586206897,0.335511982570806,0.440087145969498,0.332773109243698,0.290196078431373,0.440934065934066,0.566849816849817,0.218873791712534,0.559226708083404,0.205882352941176,1.0,0.835714285714286,0.621428571428571,0.916666666666667,0.0208333333333333
64,game_2023_64,TOL,FAR,2,3,1.24,1.52,16,14,2,1,0,0,1,0,0.61,0.124204228897042,0.796547148511553,0.373346352947471,0.55960761757585,0.514045213920212,1.0,0.45560323715552,0.400218581745265,0.517241379310345,1.0,0.553376906318083,0.660130718954248,0.309803921568627,1.0,0.443223443223443,0.0810439560439559,0.288363210743547,0.106827842274156,0.352941176470588,0.176470588235294,0.75,0.371428571428571,0.583333333333333,1.0
65,game_2023_65,LEX,JAC,1,2,1.88,2.04,23,16,10,8,0,0,1,0,0.42,0.294203728647082,0.523648959926068,0.725373218884525,0.714363072881088,0.329672883333663,0.553497616834444,0.809037778033173,0.251752609759691,0.413793103448276,0.655172413793103,0.200435729847494,0.882352941176469,0.503641456582633,0.761344537815127,0.649267399267399,0.150641025641026,0.386439854389985,0.232189840519893,0.147058823529412,0.0,0.95,0.342857142857143,0.666666666666667,0.916666666666667
66,game_2023_66,CHM,OAK,1,1,1.15,0.62,17,10,7,8,0,0,0,1,0.66,0.0,0.209834197560421,0.806760390053371,0.426057792980839,0.0,0.547658091493348,0.384932177530867,0.597764579041982,0.0344827586206896,0.551724137931035,0.67755991285403,0.261437908496732,0.2593837535014,0.373109243697479,0.496336996336996,0.0329670329670323,0.446709634694757,0.0088485367998727,0.0294117647058823,0.294117647058824,0.642857142857143,0.407142857142857,0.520833333333333,0.645833333333333
67,game_2023_67,MOB,AUG,2,2,1.43,0.36,8,9,3,3,0,0,0,1,0.43,0.283240732138344,0.389669429205849,0.780875366691122,0.446569169145241,0.272733512626436,0.719933163806639,0.0,0.247747526967967,0.0,0.793103448275862,0.607843137254901,0.928104575163398,0.100280112044819,0.801120448179272,0.681318681318681,0.271978021978022,0.599035652355132,0.733429606556675,0.352941176470588,0.205882352941176,0.742857142857143,0.0357142857142857,0.270833333333333,0.854166666666667
68,game_2023_68,LAR,SPR,0,2,1.17,1.51,16,13,11,2,0,0,1,0,0.66,0.405192109985864,0.0208471564316035,0.518452627777258,0.0,0.64865755137818,0.950464160499166,0.305302378740333,0.632968549464841,0.517241379310345,0.862068965517241,0.577342047930282,0.0392156862745094,0.456022408963586,0.0106442577030812,0.0068681318681318,0.417124542124541,0.0,0.318344676303503,0.382352941176471,0.735294117647059,0.371428571428571,0.671428571428571,0.5625,0.520833333333333
69,game_2023_69,ANC,BOI,1,1,1.74,1.25,4,13,16,2,0,0,0,0,0.63,0.469224306597343,0.383718314944547,0.736454473708852,0.831697135513398,0.481491009656465,0.320423927403879,0.7266495916312,0.694304221825842,0.724137931034483,0.448275862068966,0.400871459694989,0.366013071895425,0.92717086834734,0.814005602240896,0.167582417582417,0.155677655677656,0.384319798628673,0.050581028680159,0.088235294117647,0.352941176470588,0.207142857142857,0.571428571428571,0.895833333333333,0.541666666666667
70,game_2023_70,BAK,REN,0,2,2.06,1.14,16,16,5,6,0,0,0,0,0.44,0.23840648707891,0.224962223665508,0.745151014337419,0.60617608110139,0.261356334719516,0.372213484856172,0.749181667147452,0.341062682414029,0.275862068965517,0.413793103448276,0.217864923747277,0.734204793028321,0.345098039215687,0.487394957983194,0.399267399267399,0.198717948717948,0.145908953432375,0.137048030571805,0.323529411764706,0.205882352941176,0.864285714285714,0.535714285714286,0.458333333333333,0.625
71,game_2023_71,EUG,TAC,0,3,1.52,2.57,15,20,5,8,0,0,0,0,0.48,0.0736094343804694,0.0531921335542789,0.44220648876546,0.358690191147554,0.379832657733635,0.449783007144655,0.748325755349758,0.345131313424925,0.275862068965517,0.379310344827586,0.0,0.516339869281046,0.0,0.0577030812324929,0.661630036630037,0.724816849816851,0.685182420080427,0.489138676077906,0.441176470588235,0.852941176470588,0.621428571428571,0.935714285714286,0.375,0.145833333333333
72,game_2023_72,ALB,SFS,1,3,2.21,2.32,23,12,6,1,0,0,0,2,0.49,0.39200440805192,0.497373005375335,0.519355407497304,0.517567523755997,0.633844957065494,0.745935433683392,0.464060606079411,0.0096411649249535,0.551724137931035,0.689655172413793,0.357298474945534,0.965141612200435,0.36638655462185,0.743417366946779,0.512820512820513,0.305860805860806,0.395080968334526,0.289391349271685,0.794117647058824,0.441176470588235,0.728571428571429,0.528571428571429,0.291666666666667,0.625
73,game_2023_73,TOL,MAN,1,1,0.56,1.1,10,12,5,2,0,0,1,0,0.62,0.124204228897042,0.313397143954351,0.373346352947471,0.689686592918579,0.514045213920212,0.379593703627665,0.45560323715552,0.42837148390396,0.517241379310345,0.379310344827586,0.553376906318083,0.503267973856209,0.309803921568627,0.415126050420168,0.443223443223443,0.237179487179488,0.288363210743547,0.18370676960206,0.352941176470588,0.382352941176471,0.75,0.542857142857143,0.583333333333333,0.479166666666667
74,game_2023_74,DOV,CHM,2,2,1.97,0.78,27,3,8,4,0,0,1,0,0.31,0.297557210782622,0.0,0.550210590676536,0.806760390053371,0.501869450945742,0.0,1.0,0.384932177530867,0.793103448275862,0.0344827586206896,0.13507625272331,0.67755991285403,0.782072829131654,0.2593837535014,0.0,0.496336996336996,0.328796683137871,0.446709634694757,0.588235294117647,0.0294117647058823,0.0,0.642857142857143,0.583333333333333,0.520833333333333
75,game_2023_75,SAS,ANC,1,2,2.49,0.82,25,11,7,3,0,0,0,0,0.35,0.121748313236144,0.469224306597343,0.436144021577213,0.736454473708852,0.439138528678609,0.481491009656465,0.546453040500561,0.7266495916312,0.551724137931035,0.724137931034483,0.494553376906319,0.400871459694989,0.473949579831933,0.92717086834734,0.133699633699634,0.167582417582417,0.0427675398948521,0.384319798628673,0.235294117647059,0.088235294117647,0.542857142857143,0.207142857142857,0.6875,0.895833333333333
76,game_2023_76,SFS,FAR,0,5,0.9,1.2,9,9,3,2,0,0,0,0,0.43,0.497373005375335,0.796547148511553,0.517567523755997,0.55960761757585,0.745935433683392,1.0,0.0096411649249535,0.400218581745265,0.689655172413793,1.0,0.965141612200435,0.660130718954248,0.743417366946779,1.0,0.305860805860806,0.0810439560439559,0.289391349271685,0.106827842274156,0.441176470588235,0.176470588235294,0.528571428571429,0.371428571428571,0.625,1.0
77,game_2023_77,SPR,JAC,1,1,1.23,0.5,6,11,1,4,0,0,0,0,0.5,0.0208471564316035,0.523648959926068,0.0,0.714363072881088,0.950464160499166,0.553497616834444,0.632968549464841,0.251752609759691,0.862068965517241,0.655172413793103,0.0392156862745094,0.882352941176469,0.0106442577030812,0.761344537815127,0.417124542124541,0.150641025641026,0.318344676303503,0.232189840519893,0.735294117647059,0.0,0.671428571428571,0.342857142857143,0.520833333333333,0.916666666666667
78,game_2023_78,PRO,LAR,5,1,0.72,1.61,16,11,2,3,0,0,0,0,0.37,0.142585531070856,0.405192109985864,0.131423538405976,0.518452627777258,0.883786867224716,0.64865755137818,0.458309759699621,0.305302378740333,0.896551724137931,0.517241379310345,0.335511982570806,0.577342047930282,0.332773109243698,0.456022408963586,0.440934065934066,0.0068681318681318,0.218873791712534,0.0,0.205882352941176,0.382352941176471,0.835714285714286,0.371428571428571,0.916666666666667,0.5625
79,game_2023_79,TAC,OAK,2,3,1.74,1.12,24,13,3,4,0,0,1,0,0.52,0.0531921335542789,0.209834197560421,0.358690191147554,0.426057792980839,0.449783007144655,0.547658091493348,0.345131313424925,0.597764579041982,0.379310344827586,0.551724137931035,0.516339869281046,0.261437908496732,0.0577030812324929,0.373109243697479,0.724816849816851,0.0329670329670323,0.489138676077906,0.0088485367998727,0.852941176470588,0.294117647058824,0.935714285714286,0.407142857142857,0.145833333333333,0.645833333333333
80,game_2023_80,EUG,ALB,1,1,0.83,1.48,12,16,4,3,0,0,1,0,0.5,0.0736094343804694,0.39200440805192,0.44220648876546,0.519355407497304,0.379832657733635,0.633844957065494,0.748325755349758,0.464060606079411,0.275862068965517,0.551724137931035,0.0,0.357298474945534,0.0,0.36638655462185,0.661630036630037,0.512820512820513,0.685182420080427,0.395080968334526,0.441176470588235,0.794117647058824,0.621428571428571,0.728571428571429,0.375,0.291666666666667
81,game_2023_81,TUC,WIC,2,1,2.72,0.38,16,8,8,2,0,0,0,0,0.33,0.330244762022986,0.0665497054933212,0.585087427873677,0.718898632367245,0.498261064597546,0.123380488508384,0.358889114595143,0.122191472985314,0.344827586206897,0.103448275862069,0.440087145969498,0.954248366013071,0.290196078431373,0.220728291316526,0.566849816849817,1.0,0.559226708083404,1.0,1.0,0.705882352941177,0.621428571428571,0.75,0.0208333333333333,0.0833333333333333
82,game_2023_82,BOI,MOB,2,0,2.26,1.24,17,15,0,4,0,0,0,0,0.48,0.383718314944547,0.283240732138344,0.831697135513398,0.780875366691122,0.320423927403879,0.272733512626436,0.694304221825842,0.0,0.448275862068966,0.0,0.366013071895425,0.607843137254901,0.814005602240896,0.100280112044819,0.155677655677656,0.681318681318681,0.050581028680159,0.599035652355132,0.352941176470588,0.352941176470588,0.571428571428571,0.742857142857143,0.541666666666667,0.270833333333333
83,game_2023_83,DES,LRO,1,2,0.67,1.45,15,15,2,5,0,0,0,0,0.51,0.279935230979336,0.712425083514106,0.29816381400806,0.737740776520077,0.796126484273434,0.704442482155434,0.0705744767440761,0.148860795196459,0.586206896551724,0.689655172413793,0.758169934640522,1.0,0.150140056022409,0.970868347338936,0.183150183150183,0.254120879120879,0.253880983182406,0.195066855804243,0.352941176470588,0.0294117647058823,0.371428571428571,0.557142857142857,0.625,0.916666666666667
84,game_2023_84,FOR,BAK,2,1,2.11,1.03,14,11,9,6,0,0,0,0,0.57,1.0,0.23840648707891,1.0,0.745151014337419,0.691560655382254,0.261356334719516,0.060199644137893,0.749181667147452,0.517241379310345,0.275862068965517,0.910675381263615,0.217864923747277,0.824089635854342,0.345098039215687,0.72985347985348,0.399267399267399,0.443854489062318,0.145908953432375,0.676470588235294,0.323529411764706,1.0,0.864285714285714,0.354166666666667,0.458333333333333
85,game_2023_85,SJU,FOR,2,3,2.61,1.69,19,13,3,6,0,0,0,0,0.42,0.249700841341583,1.0,0.905336841357923,1.0,0.148691448574762,0.691560655382254,0.380988633170811,0.060199644137893,0.0,0.517241379310345,0.285403050108932,0.910675381263615,0.174229691876751,0.824089635854342,0.643315018315019,0.72985347985348,0.908708681025879,0.443854489062318,0.735294117647059,0.676470588235294,0.378571428571429,1.0,0.0,0.354166666666667
86,game_2023_86,LAR,DES,2,0,1.36,0.6,17,10,5,2,0,0,0,0,0.4,0.405192109985864,0.279935230979336,0.518452627777258,0.29816381400806,0.64865755137818,0.796126484273434,0.305302378740333,0.0705744767440761,0.517241379310345,0.586206896551724,0.577342047930282,0.758169934640522,0.456022408963586,0.150140056022409,0.0068681318681318,0.183150183150183,0.0,0.253880983182406,0.382352941176471,0.352941176470588,0.371428571428571,0.371428571428571,0.5625,0.625
87,game_2023_87,BAK,ANC,2,2,2.59,1.09,19,19,13,2,0,0,0,0,0.51,0.23840648707891,0.469224306597343,0.745151014337419,0.736454473708852,0.261356334719516,0.481491009656465,0.749181667147452,0.7266495916312,0.275862068965517,0.724137931034483,0.217864923747277,0.400871459694989,0.345098039215687,0.92717086834734,0.399267399267399,0.167582417582417,0.145908953432375,0.384319798628673,0.323529411764706,0.088235294117647,0.864285714285714,0.207142857142857,0.458333333333333,0.895833333333333
88,game_2023_88,SPR,SAS,4,1,2.67,0.96,24,16,5,3,0,0,0,0,0.53,0.0208471564316035,0.121748313236144,0.0,0.436144021577213,0.950464160499166,0.439138528678609,0.632968549464841,0.546453040500561,0.862068965517241,0.551724137931035,0.0392156862745094,0.494553376906319,0.0106442577030812,0.473949579831933,0.417124542124541,0.133699633699634,0.318344676303503,0.0427675398948521,0.735294117647059,0.235294117647059,0.671428571428571,0.542857142857143,0.520833333333333,0.6875
89,game_2023_89,MAN,SFS,7,2,3.22,0.33,28,12,12,7,0,0,0,0,0.53,0.313397143954351,0.497373005375335,0.689686592918579,0.517567523755997,0.379593703627665,0.745935433683392,0.42837148390396,0.0096411649249535,0.379310344827586,0.689655172413793,0.503267973856209,0.965141612200435,0.415126050420168,0.743417366946779,0.237179487179488,0.305860805860806,0.18370676960206,0.289391349271685,0.382352941176471,0.441176470588235,0.542857142857143,0.528571428571429,0.479166666666667,0.625
90,game_2023_90,REN,PRO,2,1,0.79,0.7,12,11,8,5,1,0,2,1,0.61,0.224962223665508,0.142585531070856,0.60617608110139,0.131423538405976,0.372213484856172,0.883786867224716,0.341062682414029,0.458309759699621,0.413793103448276,0.896551724137931,0.734204793028321,0.335511982570806,0.487394957983194,0.332773109243698,0.198717948717948,0.440934065934066,0.137048030571805,0.218873791712534,0.205882352941176,0.205882352941176,0.535714285714286,0.835714285714286,0.625,0.916666666666667
91,game_2023_91,WIC,OAK,0,3,0.5,1.61,13,17,8,3,0,0,0,0,0.65,0.0665497054933212,0.209834197560421,0.718898632367245,0.426057792980839,0.123380488508384,0.547658091493348,0.122191472985314,0.597764579041982,0.103448275862069,0.551724137931035,0.954248366013071,0.261437908496732,0.220728291316526,0.373109243697479,1.0,0.0329670329670323,1.0,0.0088485367998727,0.705882352941177,0.294117647058824,0.75,0.407142857142857,0.0833333333333333,0.645833333333333
92,game_2023_92,CHM,TOL,2,1,1.88,0.81,15,8,3,1,0,0,0,1,0.6,0.0,0.124204228897042,0.806760390053371,0.373346352947471,0.0,0.514045213920212,0.384932177530867,0.45560323715552,0.0344827586206896,0.517241379310345,0.67755991285403,0.553376906318083,0.2593837535014,0.309803921568627,0.496336996336996,0.443223443223443,0.446709634694757,0.288363210743547,0.0294117647058823,0.352941176470588,0.642857142857143,0.75,0.520833333333333,0.583333333333333
93,game_2023_93,MOB,DOV,2,3,1.97,0.62,6,14,6,1,1,0,1,0,0.54,0.283240732138344,0.297557210782622,0.780875366691122,0.550210590676536,0.272733512626436,0.501869450945742,0.0,1.0,0.0,0.793103448275862,0.607843137254901,0.13507625272331,0.100280112044819,0.782072829131654,0.681318681318681,0.0,0.599035652355132,0.328796683137871,0.352941176470588,0.588235294117647,0.742857142857143,0.0,0.270833333333333,0.583333333333333
94,game_2023_94,TUC,ALB,1,3,2.52,2.0,13,15,3,4,0,0,1,0,0.53,0.330244762022986,0.39200440805192,0.585087427873677,0.519355407497304,0.498261064597546,0.633844957065494,0.358889114595143,0.464060606079411,0.344827586206897,0.551724137931035,0.440087145969498,0.357298474945534,0.290196078431373,0.36638655462185,0.566849816849817,0.512820512820513,0.559226708083404,0.395080968334526,1.0,0.794117647058824,0.621428571428571,0.728571428571429,0.0208333333333333,0.291666666666667
95,game_2023_95,JAC,EUG,2,1,2.6,0.5,16,8,4,6,0,0,1,0,0.54,0.523648959926068,0.0736094343804694,0.714363072881088,0.44220648876546,0.553497616834444,0.379832657733635,0.251752609759691,0.748325755349758,0.655172413793103,0.275862068965517,0.882352941176469,0.0,0.761344537815127,0.0,0.150641025641026,0.661630036630037,0.232189840519893,0.685182420080427,0.0,0.441176470588235,0.342857142857143,0.621428571428571,0.916666666666667,0.375
96,game_2023_96,AUG,BOI,2,1,1.77,0.67,16,6,8,3,0,0,0,0,0.56,0.389669429205849,0.383718314944547,0.446569169145241,0.831697135513398,0.719933163806639,0.320423927403879,0.247747526967967,0.694304221825842,0.793103448275862,0.448275862068966,0.928104575163398,0.366013071895425,0.801120448179272,0.814005602240896,0.271978021978022,0.155677655677656,0.733429606556675,0.050581028680159,0.205882352941176,0.352941176470588,0.0357142857142857,0.571428571428571,0.854166666666667,0.541666666666667
97,game_2023_97,FAR,TAC,3,0,3.07,0.24,26,17,10,5,0,0,0,0,0.52,0.796547148511553,0.0531921335542789,0.55960761757585,0.358690191147554,1.0,0.449783007144655,0.400218581745265,0.345131313424925,1.0,0.379310344827586,0.660130718954248,0.516339869281046,1.0,0.0577030812324929,0.0810439560439559,0.724816849816851,0.106827842274156,0.489138676077906,0.176470588235294,0.852941176470588,0.371428571428571,0.935714285714286,1.0,0.145833333333333
